"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","FHB DON content - ppm|CO_321:0001154","FHB grain incidence - %|CO_321:0001155","FHB incidence - %|CO_321:0001149","FHB severity - %|CO_321:0001440","Heading time - Julian date (JD)|CO_321:0001233","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","99368","MI16R0898","","plot","282853","P5S_Scb_21-rep1-MI16R0898_113","1","1","113","4","2","test","","","","","","","","","","","2.2","20","10","21","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282818","MI18R0236","","plot","282894","P5S_Scb_21-rep1-MI18R0236_116","1","1","116","1","2","test","","","","","","","","","","","11.3","45","40","33","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282819","MI18R1322","","plot","282866","P5S_Scb_21-rep1-MI18R1322_122","1","1","122","6","3","test","","","","","","","","","","","6.5","15","80","14","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282820","MI18R1607","","plot","282852","P5S_Scb_21-rep1-MI18R1607_120","1","1","120","4","3","test","","","","","","","","","","","4.5","15","10","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282821","MI18R1687","","plot","282834","P5S_Scb_21-rep1-MI18R1687_108","1","1","108","8","1","test","","","","","","","","","","","7.1","15","70","21","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100220","OH15-131-31","","plot","282900","P5S_Scb_21-rep1-OH15-131-31_123","1","1","123","7","3","test","","","","","","","","","","","0.74","3","10","33","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280855","OH17-171-57","","plot","282904","P5S_Scb_21-rep1-OH17-171-57_114","1","1","114","3","2","test","","","","","","","","","","","2.0","15","1","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280856","OH17-206-73","","plot","282864","P5S_Scb_21-rep1-OH17-206-73_104","1","1","104","4","1","test","","","","","","","","","","","1.2","20","40","17","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280857","OH17-21-11","","plot","282908","P5S_Scb_21-rep1-OH17-21-11_101","1","1","101","1","1","test","","","","","","","","","","","1.2","60","10","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280858","OH17-93-33","","plot","282889","P5S_Scb_21-rep1-OH17-93-33_125","1","1","125","8","4","test","","","","","","","","","","","5.8","25","80","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","84900","Pio 25R47","Pio25R47","plot","282845","P5S_Scb_21-rep1-Pio 25R47_103","1","1","103","3","1","check","","","","","","","","","","","1.7","25","50","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100842","US16-IL-061-029","","plot","282881","P5S_Scb_21-rep1-US16-IL-061-029_126","1","1","126","7","4","test","","","","","","","","","","","0.41","5","1","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100989","US16-IL-061-132","","plot","282899","P5S_Scb_21-rep1-US16-IL-061-132_121","1","1","121","5","3","test","","","","","","","","","","","0.78","15","25","7","131",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282822","X11-0414-116-11-3","","plot","282897","P5S_Scb_21-rep1-X11-0414-116-11-3_118","1","1","118","2","3","test","","","","","","","","","","","2.1","50","10","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282823","X12-3035-50-6-5","","plot","282875","P5S_Scb_21-rep1-X12-3035-50-6-5_102","1","1","102","2","1","test","","","","","","","","","","","3.8","30","5","7","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282824","X12-3048-52-17-5","","plot","282887","P5S_Scb_21-rep1-X12-3048-52-17-5_112","1","1","112","5","2","test","","","","","","","","","","","2.5","15","25","33","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282825","X12-974-18-13-3","","plot","282872","P5S_Scb_21-rep1-X12-974-18-13-3_107","1","1","107","7","1","test","","","","","","","","","","","","60","80","21","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","85081","02-18228","IL02-18228","plot","282896","P5S_Scb_21-rep2-02-18228_153","2","2","153","16","4","check","","","","","","","","","","","0.99","3","1","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","84968","07-19334","IL07-19334","plot","282830","P5S_Scb_21-rep2-07-19334_146","2","2","146","10","3","test","","","","","","","","","","","1.8","10","15","7","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","84801","07-4415","IL07-4415","plot","282879","P5S_Scb_21-rep2-07-4415_135","2","2","135","15","1","check","","","","","","","","","","","0.57","5","5","7","132",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","94122","0762A1-2-8","","plot","282868","P5S_Scb_21-rep2-0762A1-2-8_129","2","2","129","9","1","test","","","","","","","","","","","1.6","40","10","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97095","17-17739","IL17-17739","plot","282829","P5S_Scb_21-rep2-17-17739_138","2","2","138","15","2","test","","","","","","","","","","","1.1","3","1","4","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97161","17-23904","IL17-23904","plot","282865","P5S_Scb_21-rep2-17-23904_140","2","2","140","13","2","test","","","","","","","","","","","1.0","10","20","50","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","281857","20PU-0007","","plot","282878","P5S_Scb_21-rep2-20PU-0007_152","2","2","152","16","3","test","","","","","","","","","","","3.8","30","25","14","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282815","20PU-0053","","plot","282860","P5S_Scb_21-rep2-20PU-0053_144","2","2","144","9","2","test","","","","","","","","","","","2.4","30","10","7","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282816","20PU-0082","","plot","282832","P5S_Scb_21-rep2-20PU-0082_136","2","2","136","16","1","test","","","","","","","","","","","0.88","15","10","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282817","20PU-0094","","plot","282882","P5S_Scb_21-rep2-20PU-0094_134","2","2","134","14","1","test","","","","","","","","","","","1.6","10","20","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98931","KY07C-1145-94-12-5","","plot","282884","P5S_Scb_21-rep2-KY07C-1145-94-12-5_151","2","2","151","15","3","test","","","","","","","","","","","2.2","50","30","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","99368","MI16R0898","","plot","282873","P5S_Scb_21-rep2-MI16R0898_156","2","2","156","13","4","test","","","","","","","","","","","2.8","20","60","66","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282818","MI18R0236","","plot","282867","P5S_Scb_21-rep2-MI18R0236_139","2","2","139","14","2","test","","","","","","","","","","","12.4","25","80","66","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282819","MI18R1322","","plot","282854","P5S_Scb_21-rep2-MI18R1322_145","2","2","145","9","3","test","","","","","","","","","","","8.1","50","70","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282820","MI18R1607","","plot","282885","P5S_Scb_21-rep2-MI18R1607_142","2","2","142","11","2","test","","","","","","","","","","","3.1","20","25","21","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282821","MI18R1687","","plot","282837","P5S_Scb_21-rep2-MI18R1687_148","2","2","148","12","3","test","","","","","","","","","","","7.0","30","40","14","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100220","OH15-131-31","","plot","282843","P5S_Scb_21-rep2-OH15-131-31_149","2","2","149","13","3","test","","","","","","","","","","","2.4","25","10","25","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280855","OH17-171-57","","plot","282890","P5S_Scb_21-rep2-OH17-171-57_137","2","2","137","16","2","test","","","","","","","","","","","3.6","30","15","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280856","OH17-206-73","","plot","282880","P5S_Scb_21-rep2-OH17-206-73_133","2","2","133","13","1","test","","","","","","","","","","","1.3","15","50","25","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280857","OH17-21-11","","plot","282847","P5S_Scb_21-rep2-OH17-21-11_130","2","2","130","10","1","test","","","","","","","","","","","2.1","60","5","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1258","P5S_Scb_21","Preliminary 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280858","OH17-93-33","","plot","282846","P5S_Scb_21-rep2-OH17-93-33_132","2","2","132","12","1","test","","","","","","","","","","","3.8","30","15","14","137",""
